Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_50pg_S1-A4_1_12071.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_50pg_S1-B4_1_12072.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_50pg_S1-C4_1_12073.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_50pg_S1-D4_1_12074.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_50pg_S1-E4_1_12075.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_50pg_S1-F4_1_12076.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_50pg_S1-G4_1_12077.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_50pg_S1-H4_1_12078.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_50pg_S1-A8_1_12079.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_50pg_S1-B8_1_12080.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_50pg_S1-C8_1_12081.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_50pg_S1-D8_1_12082.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_50pg_S1-E8_1_12083.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_50pg_S1-F8_1_12084.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_50pg_S1-G8_1_12085.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_50pg_S1-H8_1_12086.d
Q8N7H5	PAF1_HUMAN	PAF1	RNA polymerase II-associated factor 1 homolog	1	1			123.198				223.435								261.424	
Q8NBF2	NHLC2_HUMAN	NHLRC2	NHL repeat-containing protein 2	1	1		659.267							1132.92	811.83	794.044	694.397	959.426	992.478	582.618	758.699
Q8NBN7	RDH13_HUMAN	RDH13	Retinol dehydrogenase 13	1	1	1805.61	2263.87	2149.7		1400.99	2251.35		1503.32		850.914	1079.75		1625.75	1461.1	919.874	908.413
Q8NBS9	TXND5_HUMAN	TXNDC5	Thioredoxin domain-containing protein 5	5	5	1602.56	1676.66	1794.55	1383.16	1559.01	1557.68	1578.25	1599.7	1722.79	2135.04	1718.24	1731.4	1861.39	2065.21	1839.16	1848.17
Q8NBT2	SPC24_HUMAN	SPC24	Kinetochore protein Spc24	4	4	2284.67	1849.99	2424.54	1940.14	1836.06	2409.57	2473.73	2450.19	3581.4	3270.96	2524.31	3534.5	3086.42	2952.11	2763	3238.47
Q8NC51	SERB1_HUMAN	SERBP1	SERPINE1 mRNA-binding protein 1	9	9	4681.16	4357.15	4454.23	4875.55	3706.71	4672.58	3557.58	3229.02	4233.63	4092.47	4565.75	3922.07	3641.98	3923.84	4276.34	3933.72
Q8NE71	ABCF1_HUMAN	ABCF1	ATP-binding cassette sub-family F member 1	8	8	1073.77	1483.9	1120.5	1046.08	1371.63	1635.29	1217.69	1170.8	1587.08	1631.62	1644.56	1402.15	1441.19	1085.2	1523.06	1334.79
Q8NFH3	NUP43_HUMAN	NUP43	Nucleoporin Nup43	1	1		948.923	839.995								538.6			655.011		704.391
Q8NFH4	NUP37_HUMAN	NUP37	Nucleoporin Nup37	2	2		724.267					553.625	430.277	651.744	518.947		753.11	670.512	657.637	617.189	756.56
Q8NFH5	NUP35_HUMAN	NUP35	Nucleoporin NUP35	1	1	394.704			353.768		317.567		493.298	756.727	357.66			267.001	230.567	262.703	381.319
Q8NI22	MCFD2_HUMAN	MCFD2	Multiple coagulation factor deficiency protein 2	1	1			993.029	934.056	1292.87	857.846	1298.95	1154.11	885.177	899.536	948.697	892.017	1060.15	910.415	1068.13	943.097
Q8NI36	WDR36_HUMAN	WDR36	WD repeat-containing protein 36	2	2	2703.57	3185.32	2445.4	3421.76	4878.76	2931.64	2934.52	3242.11	1930.07	1385.31	1328.01	1486.61	1608.98	2189.66	1974.06	1926.58
Q8TAQ2	SMRC2_HUMAN	SMARCC2	SWI/SNF complex subunit SMARCC2	2	1	1155.31	1827.97	1812.09	2208	1123.66	1070.35	2130.01	1364.18	1687.96	1466.17	2463.84	1438.34	1693.98	1861.49	1925.42	1635.53
Q8TAT6	NPL4_HUMAN	NPLOC4	Nuclear protein localization protein 4 homolog	1	1		1212.45	1001.65			1259.35	919.117	912.659	1446.52		1095.17				848.911	1013.44
Q8TBX8	PI42C_HUMAN	PIP4K2C	Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma	1	1	783.395		665.13			485.991	745.299		708.746			728.374	1041.98			
Q8TCS8	PNPT1_HUMAN	PNPT1	Polyribonucleotide nucleotidyltransferase 1, mitochondrial	2	2			703.353	905.764	913.147		1048.88		782.661			1088.43	818.618	1462.98	1026.47	
Q8TDN6	BRX1_HUMAN	BRIX1	Ribosome biogenesis protein BRX1 homolog	1	1					493.398						354.302	286.524				
Q8TEQ6	GEMI5_HUMAN	GEMIN5	Gem-associated protein 5	1	1	1317.3	884.361		1171.63		1172.65			1212.97	1606.35	1606.96	1472.97	1099.23	1299.92	1045.65	666.186
Q8TEX9	IPO4_HUMAN	IPO4	Importin-4	2	2	963.081	981.3	1767.2	1656.03	1495.79	1238.44	869.032	1336.5	1511.71	1062.82	1096.42	1366.12	1287.69	872.489		1326.3
Q8TF65	GIPC2_HUMAN	GIPC2	PDZ domain-containing protein GIPC2	1	1										1122.02			999.11	1425.63		1273.78
Q8WU79	SMAP2_HUMAN	SMAP2	Stromal membrane-associated protein 2	2	2		735.494			780.123	1064.5	909.922	625.48	810.032	787.136	1059.33	891.241	948.957		715.608	
Q8WU90	ZC3HF_HUMAN	ZC3H15	Zinc finger CCCH domain-containing protein 15	3	3	720.25		792.254	666.588	1122.15	840.684	824.066	1264.84	936.148	1081.83	1009.42	823.454	964.453	754.365	700.917	1024.72
Q8WUD4	CCD12_HUMAN	CCDC12	Coiled-coil domain-containing protein 12	1	1				690.568			646.728			607.453						
Q8WUH6	TM263_HUMAN	TMEM263	Transmembrane protein 263	1	1			894.57	647.591	792.324					940.211	1064.04	533.804	536.866		768.383	
Q8WUM4	PDC6I_HUMAN	PDCD6IP	Programmed cell death 6-interacting protein	21	21	7392.6	7382.15	7190.33	6105.14	6421.02	6935.67	6442.28	7265.52	9279.51	9288.85	9471.18	8571.96	8279.68	8476.09	8339.71	8118.72
Q8WUW1	BRK1_HUMAN	BRK1	Protein BRICK1	1	1	652.084	683.668	824.958			638.508	836.833				563.783		1118.75		576.008	762.754
Q8WVJ2	NUDC2_HUMAN	NUDCD2	NudC domain-containing protein 2	1	1	1007.14		1060.88	1307.04	1209.36	1562.58	1181.03	1288.33	1406.91	1162.14	1428.77	1275.89	2131.88	1618.86	1696.74	1908.65
Q8WVM8	SCFD1_HUMAN	SCFD1	Sec1 family domain-containing protein 1	2	2		504.045	611.432				359.247		299.502	415.474	348.938	282.777	388.498		421.768	
Q8WVV9	HNRLL_HUMAN	HNRNPLL	Heterogeneous nuclear ribonucleoprotein L-like	1	1	1229.58		1062.73	1043.38	1134.21	1509.2				903.52	1416.29	1166.38	976.397	736.687		781.781
Q8WW12	PCNP_HUMAN	PCNP	PEST proteolytic signal-containing nuclear protein	3	3	1342.58	1394.48	1108.74	1250.72	1283.01	1410.33	1084.82	1066.62	2048.96	1066.26	1124.65	1486.37	974.797	1090.11	1643.33	1513.46
Q8WW33	GTSF1_HUMAN	GTSF1	Gametocyte-specific factor 1	4	4	1397.26	953.272	1026.91	1284.71	1517.66	1340.86	1025.36	1438.04	1294.53	1045.8	1579.58	920.02	1383.19	1269.55	1521.54	1340.73
Q8WWM7	ATX2L_HUMAN	ATXN2L	Ataxin-2-like protein	9	9	999.45	665.348	872.354	899.239	1010.39	1112.29	897.757	918.582	828.434	912.974	857.588	848.805	1115.56	771.323	1071.41	923.369
Q8WWY3	PRP31_HUMAN	PRPF31	U4/U6 small nuclear ribonucleoprotein Prp31	2	2									3602.13	3801.1	2799.04	3018.37	2590.96	2882.88	3159.41	2810.38
Q8WX92	NELFB_HUMAN	NELFB	Negative elongation factor B	1	1	179.006		359.501		292.758				273.674		358.007			354.91		335.172
Q8WXF1	PSPC1_HUMAN	PSPC1	Paraspeckle component 1	2	2	1292.94	1293.18				1475.96	950.494	1227.56	1000.75	1155.15	2582.21	1539.89	1169.01	914.964	1775.51	2082.69
Q8WXX5	DNJC9_HUMAN	DNAJC9	DnaJ homolog subfamily C member 9	5	5	1213.15	1053.3	1228.87	910.123	1199.15	1407.19	1057.92	1367.08	1157.9	1476.33	1145.73	1010.88	1190.11	1004.39	1289.76	1134.91
Q8WYQ5	DGCR8_HUMAN	DGCR8	Microprocessor complex subunit DGCR8	1	1	761.581		308.555		686.36	909.369	818.26	671.253	295.026	471.97	507.379	575.426	349.295		383.246	347.942
Q8WZA0	LZIC_HUMAN	LZIC	Protein LZIC	3	3	959.85		953.056	996.937	1322.27	1313.43	1405.6	930.103	1471.7	1448.57	1732.7	1288.9	1692.92	1808.59	1495.73	1562.41
Q92499	DDX1_HUMAN	DDX1	ATP-dependent RNA helicase DDX1	6	6	5727	6140.83	5518.07	5015.58	5010.5	4936.52	5282.66	4394.55	7864.89	6982.21	7265.21	7311.92	6718.89	7376.32	8181.8	6110.45
Q92526	TCPW_HUMAN	CCT6B	Probable T-complex protein 1 subunit zeta-2	1	1	3586.69	4678.17	3666.54	2932.6	4722.6	4605.47	3671.34	2586.64	2927.57	2148.13	2706.72	2419.19	2132.36	2447.02	2094.58	2066.54
Q92541	RTF1_HUMAN	RTF1	RNA polymerase-associated protein RTF1 homolog	1	1	369.829				419.921											480.169
Q92552	RT27_HUMAN	MRPS27	Small ribosomal subunit protein mS27	1	1	1907.86	1705.91		1835.64	1640.5		1842.77	1665.27	1648.06					1130.47		1687.55
Q92598	HS105_HUMAN	HSPH1	Heat shock protein 105 kDa	12	11	1970.84	2013.48	1714.69	1853.52	1636.52	1634.13	1783.83	1526.34	1982.2	2089.54	1854.34	1778.03	1808.75	1805.1	1931.1	1758.4
Q92614	MY18A_HUMAN	MYO18A	Unconventional myosin-XVIIIa	1	1				609.11							286.451		465.05		461.218	650.168
Q92616	GCN1_HUMAN	GCN1	Stalled ribosome sensor GCN1	11	11	3472.92	3233.63	2274.74	2393.44	2409.4	2838.81	2553.27	2700.37	2511.56	3573.34	3398.42	2631.28	3453.75	2998.88	3492.03	3391.19
Q92688	AN32B_HUMAN	ANP32B	Acidic leucine-rich nuclear phosphoprotein 32 family member B	5	4	9356.87	9548.69	9415.58	10863.4	10791.3	9846.06	10090.9	10333.3	8604.07	8257.5	9703.14	8895.06	8199.58	8595.27	9374.32	8437.14
Q92734	TFG_HUMAN	TFG	Protein TFG	2	2	841.735	1385.86	1125.48	1144.05		1138.37	1795.68	1945.4	1162.79		651.224	847.634	810.79	1196.71	722.235	716.721
Q92769	HDAC2_HUMAN	HDAC2	Histone deacetylase 2	1	1	665.691	396.155			410.062		564.547			621.753	595.272	691.867	373.181		392.407	619.987
Q92804	RBP56_HUMAN	TAF15	TATA-binding protein-associated factor 2N	3	3	2845.95	3688.53	2878.73	2820.24	2196.1	2674.68	3174.37	3726.66	3635.93	2636.01	2932.11	2638.38	3214.04	2632.61	2921.57	2774.11
Q92839	HYAS1_HUMAN	HAS1	Hyaluronan synthase 1	1	1	3765.02	4986	4406.89	4318.01	4579.1				4816.21	3726.17		3512.48			5081.02	3034.17
Q92841	DDX17_HUMAN	DDX17	Probable ATP-dependent RNA helicase DDX17	10	10	1985.27	1865.17	1939.49	1846.46	1655.07	1872.47	1760.75	2039.28	1876.16	1802.63	2003.59	1689.04	1919.57	1838.36	1901.21	1783.71
Q92878	RAD50_HUMAN	RAD50	DNA repair protein RAD50	2	2		1323.71	1875.73	1161.19	1751.39	1080.56	1160.08	955.313	1222.02	1169.91	1738.37	1253.06	1244.64	1944.74	1481.93	986.879
Q92879	CELF1_HUMAN	CELF1	CUGBP Elav-like family member 1	3	3	1361.91	1602.77		1407.45	1340.98	950.976	1289.47	1217.47	1477.58	1282.63	1507.35	1148.31	1123.33	1414.04	1196.7	1043.41
Q92882	OSTF1_HUMAN	OSTF1	Osteoclast-stimulating factor 1	1	1			1124.09		920.123		952.911	653.628					709.123			
Q92900	RENT1_HUMAN	UPF1	Regulator of nonsense transcripts 1	5	5	901.192	706.975	768.265	603.17	543.017	890.738	708.135	781.983	671.713	550.757	658.898	330.138	561.121	713.708	575.725	635.911
Q92922	SMRC1_HUMAN	SMARCC1	SWI/SNF complex subunit SMARCC1	2	2	772.33	1050.69	1364.93	1323.19	668.218	1337.84	796.904	1083.69	1369.6	1266	1135.48	942.898	829.087	940.4	1309.79	
Q92945	FUBP2_HUMAN	KHSRP	Far upstream element-binding protein 2	11	11	4243.24	4736.6	4834.73	4370.99	4275.55	5023.77	4527.86	4417.62	4937.5	4576.76	4514.78	4367.98	4182.39	4134.36	4273.67	4553.15
Q92973	TNPO1_HUMAN	TNPO1	Transportin-1	5	4	831.897	944.701	851.345	907.588	810.057	626.594	830.887	1123.42	1075.09	982.229	645.051	1065.81	843.522	1030.93	986.222	1068.39
Q92974	ARHG2_HUMAN	ARHGEF2	Rho guanine nucleotide exchange factor 2	1	1	1788.19			1924.68	1172.42	1352.47	1695.23		1039.84	1540.07	1022.43	964.415	1310.71	956.773	1368.54	962.354
Q92979	NEP1_HUMAN	EMG1	Ribosomal RNA small subunit methyltransferase NEP1	1	1	1403.47	2095.58		1136.01					1042.36	1311.44	785.979	1010.85		1111.99	755.406	982.834
Q93009	UBP7_HUMAN	USP7	Ubiquitin carboxyl-terminal hydrolase 7	5	5	1655.67	1244.18	1078.13	1373.33	1086.44	1105.14	1188.8	1500.02	1837.18	1501.9	1799.4	1616.24	1459.53	1822.23	1569.23	1422.43
Q93045	STMN2_HUMAN	STMN2	Stathmin-2	1	1	19228.4	18659.4	17882.1	19633.1	20655.3	22768.3	21863.3	18650.1	17151.8	14813.6	16281	15891.3	14390.5	17928.9	19040.1	16601.1
Q93050	VPP1_HUMAN	ATP6V0A1	V-type proton ATPase 116 kDa subunit a 1	1	1							309.631				416.17	487.869	368.311	315.773	499.727	
Q969G3	SMCE1_HUMAN	SMARCE1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1	2	2	499.004	410.303	517.712	613.383	631.326		519.122	470.525			534.173	470.807	367.536		525.676	
Q969H8	MYDGF_HUMAN	MYDGF	Myeloid-derived growth factor	2	2	1497.49	2991.23	1918.52	1786.88	2455.35	2108.7	2260.62	1446.42	2720.97	1847.4	1785.36	1752.78	1693	1938.83	2153.36	1400.76
Q969S3	ZN622_HUMAN	ZNF622	Cytoplasmic 60S subunit biogenesis factor ZNF622	1	1		1136.64	825.318	1300.23	1246.93	1643.14	1298.71	1558.02	1300.54	1235.09	1217.66	767.211	1151.88	1193.79	904.821	945.645
Q969T9	WBP2_HUMAN	WBP2	WW domain-binding protein 2	1	1	1360.81	1286.77			1177.53	1404.54	1439.81	1221.21	1309.01	1140.94	1223.21		1693.49	1225.02	1257.79	1601.64
Q96A49	SYAP1_HUMAN	SYAP1	Synapse-associated protein 1	3	3	2489.46	2688.74	2249.53	1474.18	2893.99	3238.14	1964.51	2416.78	2736.48	2040.81	3215.5	2514.27	2699.5	3184.67	2862.72	3037
Q96AE4	FUBP1_HUMAN	FUBP1	Far upstream element-binding protein 1	15	11	3198.5	3070.22	3437.86	3425.41	2555.38	3068.41	3167.23	2992.3	2495.21	2856.62	2848.54	2851.26	3138.43	3043.79	3184.33	2635.94
Q96AG4	LRC59_HUMAN	LRRC59	Leucine-rich repeat-containing protein 59	2	2	775.756	724.414	1094.78	1127.53	1331.87	1517.11	1330.69	358.748	436.184	940.844	679.329	404.252	846.008	452.104	471.765	557.963
Q96B26	EXOS8_HUMAN	EXOSC8	Exosome complex component RRP43	2	2	479.158	360.466	503.176			671.089		487.003	805.364		450.007	834.931	971.206	408.091	584.903	598.392
Q96C01	F136A_HUMAN	FAM136A	Protein FAM136A	2	2	1040.62	1020.1		864.786		716.878	795.604	486.098	439.69		440.13	841.667	632.815		490.598	851.719
Q96C19	EFHD2_HUMAN	EFHD2	EF-hand domain-containing protein D2	1	0										331.859					269.839	
Q96C36	P5CR2_HUMAN	PYCR2	Pyrroline-5-carboxylate reductase 2	6	5	1784.98	1242.45	1297	1028.32	1860.14	1829.01	1794.66	1417.7	1310.83	1285.18	1593.31	1364.3	1358.33	1377.36	1613.46	1423.92
Q96CT7	CC124_HUMAN	CCDC124	Coiled-coil domain-containing protein 124	1	1	490.055	548.368	463.352	754.556	756.029		1003.27			524.641	415.334	869.058	779.557	648.082	591.906	474.047
Q96CW1	AP2M1_HUMAN	AP2M1	AP-2 complex subunit mu	2	2	1121.35	788.36	799.293	884.812	1058.92	988.614	1150.18	928.283	1315.23	1216.13	1164.76	851	1246.55	1320.46	1581.71	1059.59
Q96DA6	TIM14_HUMAN	DNAJC19	Mitochondrial import inner membrane translocase subunit TIM14	1	1				1135.74	720.761	630.729	1432.75			1187.9		349.793	885.607	1019.83	2313.63	767.523
Q96DG6	CMBL_HUMAN	CMBL	Carboxymethylenebutenolidase homolog	5	5	3665.93	3749.68	2988.71	3368.97	3452.5	3914.98	3393.14	3231.32	3294.12	2786.68	3062.47	3655.61	2708.06	3069.13	3046.78	3347.7
Q96DI7	SNR40_HUMAN	SNRNP40	U5 small nuclear ribonucleoprotein 40 kDa protein	2	2		961.158	1119.23	976.962	717.661	601.366	333.348	1089.37	1225.46	1449.35	1143.02	1043.4	1110.77	1422.81	1698.71	1096.89
Q96EP5	DAZP1_HUMAN	DAZAP1	DAZ-associated protein 1	4	4	797.732	1100.3	1228.99	1003.07	1198.87			1153.65	817.873	1261	916.927	989.047	1550.07	1188.71	1519.05	1269.19
Q96EY1	DNJA3_HUMAN	DNAJA3	DnaJ homolog subfamily A member 3, mitochondrial	2	2	1841.42	2643.89	2013.92	2378.87	1829.9		1911.78	2181.87	2802.45	2848.12	2778.61	2605.61	2340.24	2379.54	2900.08	2125.14
Q96FJ2	DYL2_HUMAN	DYNLL2	Dynein light chain 2, cytoplasmic	1	1		1014.13	940.289		478.145	1075.55	808.656	737.505	985.887	669.564	1199.75	1112.16	1368.96	756.252	789.178	1134.19
Q96FW1	OTUB1_HUMAN	OTUB1	Ubiquitin thioesterase OTUB1	2	2	1013.02	745.365	575.663	1125.7	894.353	1160.46	927.999	647.562	1319.46	725.525	1291.2	694.946	1179.32		1028.31	613.193
Q96G03	PGM2_HUMAN	PGM2	Phosphopentomutase	5	5	3792.08	4089.96	3487.38	3348.93	3240.34	3208.74	4121.29	2927.02	4503.6	4117.34	3927.01	3681.06	3676.93	3028.45	4576.38	4084.29
Q96GA3	LTV1_HUMAN	LTV1	Protein LTV1 homolog	4	4	1154.4	1070.76		944.28	1011.15	1379.51	1313.53	1028.76	954.259	990.718	1161.7	1177.01	1044.77	1076.02	1301.93	1267.25
Q96GG9	DCNL1_HUMAN	DCUN1D1	DCN1-like protein 1	1	1					1118.26	1799.79			1320.92			1484.87	1457.98	1679.47	1063.58	645
Q96GQ7	DDX27_HUMAN	DDX27	Probable ATP-dependent RNA helicase DDX27	2	2	1546.39	1647.12	1448.83	1319.38	2027.4	1063.3	1450.99	1172	2473.39	2787.69	2567.54	2378.34	2208.13	2626.45	2728.69	2590.86
Q96GU1	PAGE5_HUMAN	PAGE5	P antigen family member 5	3	3	3132.14	3367.77	3083.42	3225.52	2695.86	3179.87	3334.24	2938.16	3270.51	2322.63	3156.65	2820.3	2835.28	2624.63	3059.51	2744.12
Q96GX2	A7L3B_HUMAN	ATXN7L3B	Ataxin-7-like protein 3B	1	1	698.613	755.995	845.589								818.72	991.837	667.354	583.81		
Q96HR8	NAF1_HUMAN	NAF1	H/ACA ribonucleoprotein complex non-core subunit NAF1	1	1	962.185	1272.12	839.982		671.189		943.535	1254.41	466.017	776.013		900.579		917.055		839.706
Q96HR9	REEP6_HUMAN	REEP6	Receptor expression-enhancing protein 6	2	2	801.042		1358.6		817.394			787.945	724.153	857.126	741.879	754.264	1288.47	626.768		820.59
Q96HS1	PGAM5_HUMAN	PGAM5	Serine/threonine-protein phosphatase PGAM5, mitochondrial	3	3	2136.1	2628.58	1438.31	1943.81	1800.93	2016.35	1666.57	1530.52	1881.91	1613.25	1633.89	1515.32	1946.07	2117.23	1988.49	1879.97
Q96I24	FUBP3_HUMAN	FUBP3	Far upstream element-binding protein 3	2	2	321.86	829.403					498.647	374.365		361.106	693.386		415.703	554.629	526.178	
Q96I25	SPF45_HUMAN	RBM17	Splicing factor 45	1	1	872.452		1323.95	838.605		1078.61		945.545					1084.78			872.634
Q96I99	SUCB2_HUMAN	SUCLG2	Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial	2	2	376.504		360.357		405.014		349.077				310.352	277.556	286.78	493.608	517.883	330.162
Q96IU4	ABHEB_HUMAN	ABHD14B	Putative protein-lysine deacylase ABHD14B	2	2		696.238	1057.63				1258.36		886.23	625.096	495.14	475.463	471.116		528.586	624.643
Q96J01	THOC3_HUMAN	THOC3	THO complex subunit 3	1	1	1726.72	777.276	859.62		1241.02	1030.33	1700.24	716.412	1431.04	838.774	840.229	1092.89	1287.92	924.476		865.078
Q96K17	BT3L4_HUMAN	BTF3L4	Transcription factor BTF3 homolog 4	3	3	1287.14	1164.09	989.672	1141.34	918.729	1155.98	1466.7	914.38	1382.27	1134.13	928.999	1055.22	1136.85	1295.19	1277.98	1174.16
Q96KB5	TOPK_HUMAN	PBK	Lymphokine-activated killer T-cell-originated protein kinase	3	3		1010.87		1172.84	853.151	1135.92	1244.04	1041.84	1084.13	1349.22	1154.01	1033.35	1365.36	1146.04	808.291	824.431
Q96KP4	CNDP2_HUMAN	CNDP2	Cytosolic non-specific dipeptidase	6	6	1837.09	1800.92	1854.5	1961.51	1474	1552.78	1986.88	1715.2	2356.6	1707.63	1753.13	2054.93	2052.87	2180.74	2122.05	1908.27
Q96M27	PRRC1_HUMAN	PRRC1	Protein PRRC1	2	2	1251.72	1307.53	1000.65	1090.99	1548.04	1315.91	1360.98	1730.99	2110.52	2079.27	2228.81	1463.2	1942.57	1719.02	1989	1882.68
Q96MW1	CCD43_HUMAN	CCDC43	Coiled-coil domain-containing protein 43	1	1									279.514	163.79		260.611	255.187			
Q96NY7;Q9NZA1	CLIC5_HUMAN;CLIC6_HUMAN	CLIC5;CLIC6	Chloride intracellular channel protein 6	1	0	20758.8			16635.2		13347.7								12442.1	21149	
Q96P70	IPO9_HUMAN	IPO9	Importin-9	1	1	1103.52				596.936		804.192	984.17	679.878	898.111	722.346	1101.96	938.095	888.394	1051.85	1103.94
Q96PK6	RBM14_HUMAN	RBM14	RNA-binding protein 14	7	7	1564.97	1250.8	1488.76	1342.94	1282.51	1579.97	1482.24	1448.44	1291.97	1426.06	1446.19	1516.21	1460.86	1288.56	1495.94	1499.64
Q96PU8	QKI_HUMAN	QKI	KH domain-containing RNA-binding protein QKI	3	3	404.245	430.554		716.817	667.223		408.331	398.023					360.447	478.678	574.166	367.974
Q96PZ0	PUS7_HUMAN	PUS7	Pseudouridylate synthase 7 homolog	3	3	1269.91	846.564	855.656	1179.67	1132.67	897.305	1069.04	698.603	1368.22	1812.01	1246.12	2359.07	1920.48	1194.08	1305.84	1200.53
Q96QC0	PP1RA_HUMAN	PPP1R10	Serine/threonine-protein phosphatase 1 regulatory subunit 10	2	2					438.478	510.22			518.834	694.989	1118.52	747.175	546.457	954.188	887.591	839.198
Q96QK1	VPS35_HUMAN	VPS35	Vacuolar protein sorting-associated protein 35	3	3						1024.84	896.158		857.016	884.493	1223.67	1437.59	792.307	1040.58	1225.19	821.553
Q96RP9	EFGM_HUMAN	GFM1	Elongation factor G, mitochondrial	1	1	910.535		456.453	564.448		950.561				680.218			1079.68	792.985		664.065
Q96S59	RANB9_HUMAN	RANBP9	Ran-binding protein 9	1	0		1839.74			1272.54											
Q96SY0	INT14_HUMAN	INTS14	Integrator complex subunit 14	1	1					758.355		727.766	1091.3		305.084		685.273	470.116	425.74		468.379
Q96T88	UHRF1_HUMAN	UHRF1	E3 ubiquitin-protein ligase UHRF1	1	1		611.778			570.67			355.22		470.458		519.293		377.268	272.803	
Q96TA1	NIBA2_HUMAN	NIBAN2	Protein Niban 2	1	1					618.698				1133.05	928.598	1019.64	1184.06	623.687	1326.34	1098.68	1253.17
Q96TA2	YMEL1_HUMAN	YME1L1	ATP-dependent zinc metalloprotease YME1L1	1	1					553.067		480.618		497.413							
Q96TC7	RMD3_HUMAN	RMDN3	Regulator of microtubule dynamics protein 3	1	1								358.411		322.241	343.285				505.638	
Q99417	MYCBP_HUMAN	MYCBP	c-Myc-binding protein	2	2	1106.62	1249.99	941.557	1609.92	694.61	923.888	1226.15	769.663	900.867	1286.96	351.696	666.787	849.196	873.096	1064.63	1244.54
Q99426	TBCB_HUMAN	TBCB	Tubulin-folding cofactor B	1	1		656.032			450.3	963.973	730.635		556.021			814.25			492.36	437.438
Q99436	PSB7_HUMAN	PSMB7	Proteasome subunit beta type-7	8	8	4790.34	3865.64	4248.64	4515.83	3841.39	5007.76	4399.07	4291.44	4300.21	3994.59	4400.84	4570.59	3741.38	4204.45	4657.22	3996.73
Q99439	CNN2_HUMAN	CNN2	Calponin-2	5	4	3828.98	3647.53	4320.43	3148.53	3666.41	3699.5	4823.08	3142.58	3848.76	3440.32	3075.47	3777.67	3011.27	3800.39	3332.54	3632.94
Q99459	CDC5L_HUMAN	CDC5L	Cell division cycle 5-like protein	2	2	740.888	729.48	716.031	1236.34	1123.34	952.974	516.926	935.033	1137.43	984.611	889.714	925.917	811.136	1116.57	1084.39	940.681
Q99460	PSMD1_HUMAN	PSMD1	26S proteasome non-ATPase regulatory subunit 1	5	5	2364.48	1919.35	1672.4	2157.49	2067.35	2165.74	2146.35	1793.06	2401.93	2308.16	2524.67	2351.4	2451.75	2378.59	2622.65	1854.07
Q99471	PFD5_HUMAN	PFDN5	Prefoldin subunit 5	5	5	5412.06	6574.94	6533.91	8231.17	7171.37	7422.17	8249.9	6448.75	8623.25	10183.9	10640.1	8982.52	9458.08	9074.46	9540.49	8130.06
Q99497	PARK7_HUMAN	PARK7	Parkinson disease protein 7	12	12	7694.64	8392.67	7404.3	7413.4	7170.53	7179.02	7388.16	6973.09	7694.75	7795.31	7234.5	7340.5	7064.72	7323.69	7545.97	6922.37
Q99536	VAT1_HUMAN	VAT1	NADPH-dependent quinone oxidoreductase VAT1	1	1	1865.14	1576.45	1997.76	1384.86	1634.11	1035.85	1572.02	1330.25	1842.74	1882.1	1770.74	1912.79	1524.24	1790	2134.1	1758.15
