Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	A1_1 Spectral Count	A1_2 Spectral Count	A1_3 Spectral Count	A1_4 Spectral Count	A1_5 Spectral Count	A1_6 Spectral Count	A1_7 Spectral Count	A1_8 Spectral Count	B1_1 Spectral Count	B1_2 Spectral Count	B1_3 Spectral Count	B1_4 Spectral Count	B1_5 Spectral Count	B1_6 Spectral Count	B1_7 Spectral Count	B1_8 Spectral Count	A1_1 Unique Spectral Count	A1_2 Unique Spectral Count	A1_3 Unique Spectral Count	A1_4 Unique Spectral Count	A1_5 Unique Spectral Count	A1_6 Unique Spectral Count	A1_7 Unique Spectral Count	A1_8 Unique Spectral Count	B1_1 Unique Spectral Count	B1_2 Unique Spectral Count	B1_3 Unique Spectral Count	B1_4 Unique Spectral Count	B1_5 Unique Spectral Count	B1_6 Unique Spectral Count	B1_7 Unique Spectral Count	B1_8 Unique Spectral Count	A1_1 Total Spectral Count	A1_2 Total Spectral Count	A1_3 Total Spectral Count	A1_4 Total Spectral Count	A1_5 Total Spectral Count	A1_6 Total Spectral Count	A1_7 Total Spectral Count	A1_8 Total Spectral Count	B1_1 Total Spectral Count	B1_2 Total Spectral Count	B1_3 Total Spectral Count	B1_4 Total Spectral Count	B1_5 Total Spectral Count	B1_6 Total Spectral Count	B1_7 Total Spectral Count	B1_8 Total Spectral Count	A1_1 Intensity	A1_2 Intensity	A1_3 Intensity	A1_4 Intensity	A1_5 Intensity	A1_6 Intensity	A1_7 Intensity	A1_8 Intensity	B1_1 Intensity	B1_2 Intensity	B1_3 Intensity	B1_4 Intensity	B1_5 Intensity	B1_6 Intensity	B1_7 Intensity	B1_8 Intensity	A1_1 MaxLFQ Intensity	A1_2 MaxLFQ Intensity	A1_3 MaxLFQ Intensity	A1_4 MaxLFQ Intensity	A1_5 MaxLFQ Intensity	A1_6 MaxLFQ Intensity	A1_7 MaxLFQ Intensity	A1_8 MaxLFQ Intensity	B1_1 MaxLFQ Intensity	B1_2 MaxLFQ Intensity	B1_3 MaxLFQ Intensity	B1_4 MaxLFQ Intensity	B1_5 MaxLFQ Intensity	B1_6 MaxLFQ Intensity	B1_7 MaxLFQ Intensity	B1_8 MaxLFQ Intensity	Indistinguishable Proteins
sp|Q9BTY7|HGH1_HUMAN	Q9BTY7	HGH1_HUMAN	HGH1	390	Homo sapiens	1:Experimental evidence at protein level	Co-chaperone protein HGH1 homolog	1.0	0.999	3	23	23	23	2	1	1	1	0	2	2	0	2	2	1	2	1	3	3	0	2	1	1	1	0	2	2	0	2	2	1	2	1	3	3	0	2	1	1	1	0	2	2	0	2	2	1	2	1	3	3	0	7007.315	6530.628	4807.3345	6892.3457	6675.055	5953.714	4543.9062	6278.797	15558.985	17213.006	4899.814	7112.259	17594.928	14926.234	17173.824	8849.056	7435.0015	6929.22	5100.7466	7313.015	7082.4624	6317.0947	4821.24	6662.0186	7454.6055	8533.459	5198.8706	7546.3506	8228.984	7949.499	8408.119	8173.1177	
sp|Q9BU89|DOHH_HUMAN	Q9BU89	DOHH_HUMAN	DOHH	302	Homo sapiens	1:Experimental evidence at protein level	Deoxyhypusine hydroxylase	0.9557	0.9957	2	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4886.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9BUF5|TBB6_HUMAN	Q9BUF5	TBB6_HUMAN	TUBB6	446	Homo sapiens	1:Experimental evidence at protein level	Tubulin beta-6 chain	1.0	0.999	20	107	66	831	5	7	7	9	4	5	6	6	5	7	8	6	7	8	5	12	2	5	4	6	2	3	4	3	3	4	5	4	4	4	3	10	52	54	53	53	39	39	36	48	55	55	50	56	54	62	57	68	63940.14	63598.004	59646.363	73860.64	61877.438	58754.934	82266.36	72088.14	72959.73	84120.59	75608.875	85337.55	84273.234	88134.695	69948.35	95766.71	15600.801	16691.23	16158.037	16701.46	14899.74	12739.883	15857.432	17868.414	17239.684	15584.313	16530.223	16349.349	16062.426	17893.117	16328.926	16434.93	
sp|Q9BUH6|PAXX_HUMAN	Q9BUH6	PAXX_HUMAN	PAXX	204	Homo sapiens	1:Experimental evidence at protein level	Protein PAXX	0.7756	0.9956	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8324.958	0.0	0.0	0.0	0.0	4192.812	6617.903	7052.238	0.0	9077.821	0.0	0.0	0.0	9087.333	0.0	0.0	8324.958	0.0	0.0	0.0	0.0	4192.812	6617.903	7052.238	0.0	9077.821	0.0	0.0	0.0	9087.333	0.0	0.0	
sp|Q9BUJ2|HNRL1_HUMAN	Q9BUJ2	HNRL1_HUMAN	HNRNPUL1	856	Homo sapiens	1:Experimental evidence at protein level	Heterogeneous nuclear ribonucleoprotein U-like protein 1	1.0	0.999	11	141	141	141	9	10	6	8	9	7	8	9	13	9	8	9	10	9	8	9	9	10	6	8	9	7	8	9	13	9	8	9	10	9	8	9	9	10	6	8	9	7	8	9	13	9	8	9	10	9	8	9	75724.055	94823.03	70396.83	81186.914	76261.04	55002.996	75750.88	91090.195	96539.27	96552.19	86826.37	100326.8	100099.9	97916.22	71590.24	118427.59	15506.878	17053.94	16570.9	15844.413	14591.3	15303.8125	15360.387	15908.527	16733.867	16213.038	15016.3955	16061.747	16994.639	16248.708	16335.528	16367.056	
sp|Q9BUL8|PDC10_HUMAN	Q9BUL8	PDC10_HUMAN	PDCD10	212	Homo sapiens	1:Experimental evidence at protein level	Programmed cell death protein 10	1.0	0.999	4	33	33	33	2	3	4	1	0	1	2	5	2	3	1	2	1	2	2	2	2	3	4	1	0	1	2	5	2	3	1	2	1	2	2	2	2	3	4	1	0	1	2	5	2	3	1	2	1	2	2	2	29176.71	33092.715	27970.33	32040.613	17614.303	22473.365	29090.219	30436.557	30935.902	13671.38	28744.602	18180.41	23844.709	29822.04	26988.348	28726.316	10927.028	11449.815	10501.295	11340.116	12093.219	11017.789	12499.791	11150.892	11266.774	11079.259	12711.747	11613.298	13989.382	12651.352	12000.541	11110.861	
sp|Q9BUL9|RPP25_HUMAN	Q9BUL9	RPP25_HUMAN	RPP25	199	Homo sapiens	1:Experimental evidence at protein level	Ribonuclease P protein subunit p25	0.938	0.999	1	2	2	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2446.7341	4497.269	4525.4004	3464.0894	0.0	0.0	4164.928	0.0	4254.5337	4356.6523	0.0	4591.785	3411.5027	5198.26	4353.306	0.0	2446.7341	4497.269	4525.4004	3464.0894	0.0	0.0	4164.928	0.0	4254.5337	4356.6523	0.0	4591.785	3411.5027	5198.26	4353.306	0.0	
sp|Q9BUP3|HTAI2_HUMAN	Q9BUP3	HTAI2_HUMAN	HTATIP2	242	Homo sapiens	1:Experimental evidence at protein level	Protein HTATIP2	1.0	0.999	4	17	17	17	1	1	1	0	1	0	2	0	3	1	2	1	1	1	1	1	1	1	1	0	1	0	2	0	3	1	2	1	1	1	1	1	1	1	1	0	1	0	2	0	3	1	2	1	1	1	1	1	25914.629	23073.871	13025.57	22508.145	21175.465	13958.04	26680.852	13309.359	20571.021	23517.535	25694.848	25983.871	17392.027	14684.918	14779.767	23354.164	9942.12	8692.815	9320.872	8313.519	8534.128	9975.497	10394.193	9516.645	10662.8	9787.396	9634.454	9699.079	8922.401	10509.234	10571.96	9839.2295	
sp|Q9BUQ8|DDX23_HUMAN	Q9BUQ8	DDX23_HUMAN	DDX23	820	Homo sapiens	1:Experimental evidence at protein level	Probable ATP-dependent RNA helicase DDX23	1.0	0.999	14	108	108	108	4	6	6	9	6	4	8	6	7	6	7	10	6	9	8	6	4	6	6	9	6	4	8	6	7	6	7	10	6	9	8	6	4	6	6	9	6	4	8	6	7	6	7	10	6	9	8	6	61452.613	56232.473	62179.72	65327.863	64898.582	52557.68	67954.836	60121.137	69574.78	79180.07	51232.77	123404.17	46991.598	74221.42	54412.332	99494.414	14252.58	14522.396	14577.36	15087.025	14187.881	14520.115	13490.512	13395.179	14325.287	14502.541	14030.11	14528.599	13586.468	14243.256	14252.31	13287.114	
sp|Q9BUR5|MIC26_HUMAN	Q9BUR5	MIC26_HUMAN	APOO	198	Homo sapiens	1:Experimental evidence at protein level	MICOS complex subunit MIC26	0.9391	0.999	1	12	12	12	1	1	1	0	0	0	1	0	0	2	0	3	0	3	0	0	1	1	1	0	0	0	1	0	0	2	0	3	0	3	0	0	1	1	1	0	0	0	1	0	0	2	0	3	0	3	0	0	10397.787	10441.354	7822.7656	5863.6543	0.0	0.0	8671.831	8694.032	0.0	11047.963	10616.923	9699.425	0.0	9059.59	7853.684	7623.7354	10397.787	10441.354	7822.7656	5863.6543	0.0	0.0	8671.831	8694.032	0.0	11047.963	10616.923	9699.425	0.0	9059.59	7853.684	7623.7354	
sp|Q9BV20|MTNA_HUMAN	Q9BV20	MTNA_HUMAN	MRI1	369	Homo sapiens	1:Experimental evidence at protein level	Methylthioribose-1-phosphate isomerase	1.0	0.999	4	23	23	23	0	4	1	1	3	1	1	2	1	3	0	1	1	1	1	2	0	4	1	1	3	1	1	2	1	3	0	1	1	1	1	2	0	4	1	1	3	1	1	2	1	3	0	1	1	1	1	2	13968.031	23606.945	24188.727	10874.016	18949.46	26189.242	13963.376	17106.912	7632.4707	20687.46	8591.937	15692.912	6906.5347	15417.496	14594.678	14945.868	7062.142	10259.444	9429.776	11615.712	10181.613	8562.729	6820.0215	9430.514	8153.067	8337.489	9177.976	8737.349	7377.616	8322.41	7988.9897	7855.0454	
sp|Q9BV38|WDR18_HUMAN	Q9BV38	WDR18_HUMAN	WDR18	432	Homo sapiens	1:Experimental evidence at protein level	WD repeat-containing protein 18	1.0	0.999	4	12	12	12	1	0	0	0	0	0	0	1	2	1	1	2	0	3	0	1	1	0	0	0	0	0	0	1	2	1	1	2	0	3	0	1	1	0	0	0	0	0	0	1	2	1	1	2	0	3	0	1	17291.438	14922.686	16487.53	15661.763	15506.52	9347.857	0.0	16554.67	5902.854	24773.91	11299.281	25044.496	18828.045	22554.223	5606.792	3880.709	11030.32	9861.587	10305.164	8630.433	9117.8545	7889.537	0.0	9367.176	12663.858	9742.054	9536.527	9999.367	11253.402	9757.727	12028.693	8325.592	
sp|Q9BV40|VAMP8_HUMAN	Q9BV40	VAMP8_HUMAN	VAMP8	100	Homo sapiens	1:Experimental evidence at protein level	Vesicle-associated membrane protein 8	1.0	0.999	5	78	78	78	6	4	4	4	5	7	6	5	5	4	5	5	5	4	5	4	6	4	4	4	5	7	6	5	5	4	5	5	5	4	5	4	6	4	4	4	5	7	6	5	5	4	5	5	5	4	5	4	78533.19	96651.195	94576.4	80231.11	73804.35	82136.95	78219.76	64763.74	68513.76	78313.08	81667.1	81106.2	59417.74	50796.33	83532.516	80397.78	19223.154	20289.139	19478.207	19608.16	18633.463	20826.66	19170.027	19284.152	20694.951	21273.72	20049.457	19603.68	18485.482	20068.553	20597.293	19547.975	
sp|Q9BV44|THUM3_HUMAN	Q9BV44	THUM3_HUMAN	THUMPD3	507	Homo sapiens	1:Experimental evidence at protein level	tRNA (guanine(6)-N(2))-methyltransferase THUMP3	1.0	0.999	4	31	31	31	3	1	2	1	3	3	3	2	1	1	1	2	2	2	2	2	3	1	2	1	3	3	3	2	1	1	1	2	2	2	2	2	3	1	2	1	3	3	3	2	1	1	1	2	2	2	2	2	14526.555	11496.415	10178.969	16308.5625	13434.487	8812.009	19790.8	11253.001	9815.511	20190.717	15861.402	16715.299	18809.887	10901.512	10192.432	16970.91	9280.823	7250.4976	6954.1313	6883.821	8240.435	9045.642	7748.824	7775.3496	6625.967	8287.972	7241.0557	8119.5845	7647.5825	6979.7456	6568.6177	6902.8496	
sp|Q9BV57|MTND_HUMAN	Q9BV57	MTND_HUMAN	ADI1	179	Homo sapiens	1:Experimental evidence at protein level	Acireductone dioxygenase	1.0	0.999	4	48	48	48	3	4	4	1	2	2	4	3	3	3	3	4	3	4	2	3	3	4	4	1	2	2	4	3	3	3	3	4	3	4	2	3	3	4	4	1	2	2	4	3	3	3	3	4	3	4	2	3	38202.1	40406.793	40601.633	26499.268	31999.97	38639.516	38398.832	41962.93	38688.336	34225.645	39300.48	18220.783	33799.023	36873.387	33589.37	28285.633	14742.414	15645.357	15937.713	16309.221	14152.564	14531.878	15006.11	16521.244	14833.0205	15637.61	15639.337	16244.919	15384.462	14214.685	15222.732	14721.365	
sp|Q9BV86|NTM1A_HUMAN	Q9BV86	NTM1A_HUMAN	NTMT1	223	Homo sapiens	1:Experimental evidence at protein level	N-terminal Xaa-Pro-Lys N-methyltransferase 1	1.0	0.999	7	22	22	22	0	2	0	3	1	1	1	1	1	1	2	1	2	0	3	3	0	2	0	3	1	1	1	1	1	1	2	1	2	0	3	3	0	2	0	3	1	1	1	1	1	1	2	1	2	0	3	3	32388.066	23685.35	35533.016	14972.025	37070.55	34844.08	29355.129	34850.824	21948.84	31852.744	30043.205	18347.703	26709.547	32346.904	35672.914	35593.95	12155.071	12735.314	12202.647	10795.719	13270.505	12347.152	13329.35	13264.666	14473.829	12127.557	12574.319	11602.843	11696.843	14312.582	14185.28	12103.833	
sp|Q9BVC5|ASHWN_HUMAN	Q9BVC5	ASHWN_HUMAN	C2orf49	232	Homo sapiens	1:Experimental evidence at protein level	tRNA-splicing ligase complex subunit ASW	0.9377	0.999	1	13	13	13	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	6407.9395	6796.07	4787.541	7014.306	6502.06	6967.586	5734.1426	5624.323	5774.5864	0.0	5021.5444	5011.285	4911.676	6094.6035	5628.163	6536.765	6407.9395	6796.07	4787.541	7014.306	6502.06	6967.586	5734.1426	5624.323	5774.5864	0.0	5021.5444	5011.285	4911.676	6094.6035	5628.163	6536.765	
sp|Q9BVG4|PBDC1_HUMAN	Q9BVG4	PBDC1_HUMAN	PBDC1	233	Homo sapiens	1:Experimental evidence at protein level	Protein PBDC1	0.986	0.9981	2	2	2	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	20866.6	21919.445	11354.933	24495.271	6512.548	17838.578	19587.488	6995.7407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6076.3965	11463.815	11478.486	9165.528	12290.349	10306.526	9890.127	10583.32	11071.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9616.289	
sp|Q9BVI4|NOC4L_HUMAN	Q9BVI4	NOC4L_HUMAN	NOC4L	516	Homo sapiens	1:Experimental evidence at protein level	Nucleolar complex protein 4 homolog	0.9982	0.9986	2	3	3	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1126.2418	1784.039	0.0	0.0	2012.6099	0.0	2089.823	0.0	1530.9594	0.0	1773.283	1797.5217	0.0	0.0	2046.7806	1796.367	1126.2418	1784.039	0.0	0.0	2012.6099	0.0	2089.823	0.0	1530.9594	0.0	1773.283	1797.5217	0.0	0.0	2046.7806	1796.367	
sp|Q9BVJ6|UT14A_HUMAN	Q9BVJ6	UT14A_HUMAN	UTP14A	771	Homo sapiens	1:Experimental evidence at protein level	U3 small nucleolar RNA-associated protein 14 homolog A	1.0	0.999	25	235	164	235	12	15	9	14	8	9	17	14	18	19	16	16	22	15	11	20	6	11	7	9	7	7	12	12	14	14	11	11	14	9	8	12	12	15	9	14	8	9	17	14	18	19	16	16	22	15	11	20	126159.07	126838.27	126570.51	123417.36	118437.13	113273.05	92901.305	106087.64	157003.27	151253.62	134071.77	154097.23	147361.06	134688.47	135376.16	136804.39	11251.003	12396.247	12300.367	11825.001	11620.289	11502.338	12077.893	11947.189	11827.155	12142.641	11199.209	11856.79	12180.76	11970.555	11844.997	11983.473	
sp|Q9BVL2|NUP58_HUMAN	Q9BVL2	NUP58_HUMAN	NUP58	599	Homo sapiens	1:Experimental evidence at protein level	Nucleoporin p58/p45	0.9999	0.999	2	18	18	18	2	1	0	1	1	2	1	1	1	1	1	2	1	0	2	1	2	1	0	1	1	2	1	1	1	1	1	2	1	0	2	1	2	1	0	1	1	2	1	1	1	1	1	2	1	0	2	1	6740.9087	6453.6304	7629.2217	6903.915	6908.421	6921.7856	6802.7515	7110.415	10622.785	10528.043	10375.867	9938.771	7705.2144	10556.702	0.0	9316.445	6740.9087	6453.6304	7629.2217	6903.915	6908.421	6921.7856	6802.7515	7110.415	6295.59	6756.387	6795.9126	6401.3247	7705.2144	6105.009	0.0	5957.2456	
sp|Q9BVP2|GNL3_HUMAN	Q9BVP2	GNL3_HUMAN	GNL3	549	Homo sapiens	1:Experimental evidence at protein level	Guanine nucleotide-binding protein-like 3	1.0	0.999	15	163	163	163	9	7	8	9	10	9	11	9	10	11	12	11	10	13	14	10	9	7	8	9	10	9	11	9	10	11	12	11	10	13	14	10	9	7	8	9	10	9	11	9	10	11	12	11	10	13	14	10	109351.77	96224.76	105366.87	109642.266	88867.43	105608.93	106527.49	108137.97	125623.01	122497.07	117131.71	117568.22	107820.73	109412.81	119840.53	99394.61	17234.719	16426.715	16619.05	17414.107	16901.479	16819.443	17040.182	17072.902	18560.99	17660.652	18503.146	18603.74	17504.676	17323.506	18621.527	17973.945	
sp|Q9BVS4|RIOK2_HUMAN	Q9BVS4	RIOK2_HUMAN	RIOK2	552	Homo sapiens	1:Experimental evidence at protein level	Serine/threonine-protein kinase RIO2	1.0	0.999	4	21	21	21	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	3	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	3	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	3	8849.834	6645.663	13588.759	12768.498	7591.4297	11579.951	13005.503	12846.647	13229.304	8671.479	11662.6875	11795.998	7964.661	8610.231	7108.567	12074.647	8849.834	6645.663	8959.3125	8500.339	7591.4297	7635.01	8750.844	8639.735	8867.082	8671.479	7870.4985	7894.7065	7964.661	8610.231	7108.567	8113.7734	
sp|Q9BVT8|TMUB1_HUMAN	Q9BVT8	TMUB1_HUMAN	TMUB1	246	Homo sapiens	1:Experimental evidence at protein level	Transmembrane and ubiquitin-like domain-containing protein 1	0.9364	0.999	1	10	10	10	0	0	1	1	1	1	0	0	1	0	1	0	2	1	1	0	0	0	1	1	1	1	0	0	1	0	1	0	2	1	1	0	0	0	1	1	1	1	0	0	1	0	1	0	2	1	1	0	15213.729	0.0	15316.849	19646.967	12551.253	5293.9233	17132.355	19289.572	17159.283	16480.969	6969.4395	0.0	15111.708	16922.72	17184.305	0.0	15213.729	0.0	15316.849	19646.967	12551.253	5293.9233	17132.355	19289.572	17159.283	16480.969	6969.4395	0.0	15111.708	16922.72	17184.305	0.0	
sp|Q9BW19|KIFC1_HUMAN	Q9BW19	KIFC1_HUMAN	KIFC1	673	Homo sapiens	1:Experimental evidence at protein level	Kinesin-like protein KIFC1	0.9981	0.999	3	19	19	19	1	1	2	2	0	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	0	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	0	1	1	2	1	1	1	2	1	1	1	1	6428.684	7180.952	7996.048	7734.0195	6593.558	7080.8843	7157.429	7621.055	10423.178	10786.305	7562.8022	11502.292	7072.71	11848.082	11512.197	10471.45	6428.684	7180.952	7996.048	7734.0195	6593.558	7080.8843	7157.429	7621.055	7137.4194	7425.6733	7562.8022	7504.824	7072.71	8180.904	7650.111	7006.234	
sp|Q9BW27|NUP85_HUMAN	Q9BW27	NUP85_HUMAN	NUP85	656	Homo sapiens	1:Experimental evidence at protein level	Nuclear pore complex protein Nup85	0.9961	0.9988	2	3	3	3	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	6228.6816	7671.327	7357.517	6989.726	0.0	6759.269	0.0	0.0	5778.094	0.0	0.0	0.0	6254.5146	6565.108	0.0	0.0	6228.6816	7671.327	7357.517	6989.726	0.0	6759.269	0.0	0.0	5778.094	0.0	0.0	0.0	6254.5146	6565.108	0.0	0.0	
sp|Q9BW60|ELOV1_HUMAN	Q9BW60	ELOV1_HUMAN	ELOVL1	279	Homo sapiens	1:Experimental evidence at protein level	Very long chain fatty acid elongase 1	0.8166	0.9965	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9BW85|YJU2_HUMAN	Q9BW85	YJU2_HUMAN	YJU2	323	Homo sapiens	1:Experimental evidence at protein level	Splicing factor YJU2	0.9998	0.9986	2	7	7	7	0	0	1	0	2	0	1	0	0	1	0	1	0	1	0	0	0	0	1	0	2	0	1	0	0	1	0	1	0	1	0	0	0	0	1	0	2	0	1	0	0	1	0	1	0	1	0	0	9306.7295	5831.461	13145.889	11901.396	4216.745	10581.32	8566.873	4079.7104	12634.262	8970.334	11612.234	13569.238	0.0	13370.675	14671.592	15184.969	5404.961	5688.6133	7983.6646	7226.574	6179.3984	6253.778	5103.5757	5978.582	7186.859	5444.794	6194.2134	7558.027	0.0	7679.6963	8475.05	7939.11	
sp|Q9BWD1|THIC_HUMAN	Q9BWD1	THIC_HUMAN	ACAT2	397	Homo sapiens	1:Experimental evidence at protein level	Acetyl-CoA acetyltransferase, cytosolic	1.0	0.999	17	241	241	241	9	12	14	11	14	12	17	13	15	14	19	20	19	20	15	17	9	12	14	11	14	12	17	13	15	14	19	20	19	20	15	17	9	12	14	11	14	12	17	13	15	14	19	20	19	20	15	17	147303.23	181159.92	178255.11	143665.53	187689.61	193746.5	203093.58	186543.52	157110.28	226249.52	201771.53	242167.47	197416.98	228475.31	218960.84	226980.6	28512.658	28884.258	28395.566	29483.195	27622.215	30196.8	30410.518	30041.096	29975.941	30176.557	29748.043	31068.506	31798.295	31100.752	31401.596	30340.781	
sp|Q9BWE0|REPI1_HUMAN	Q9BWE0	REPI1_HUMAN	REPIN1	567	Homo sapiens	1:Experimental evidence at protein level	DNA-binding protein REPIN1	0.9388	0.999	1	9	9	9	0	0	1	0	0	0	0	0	1	1	1	0	1	1	2	1	0	0	1	0	0	0	0	0	1	1	1	0	1	1	2	1	0	0	1	0	0	0	0	0	1	1	1	0	1	1	2	1	0.0	6960.4443	0.0	6019.9263	6820.8486	7055.4565	6729.568	6832.335	6772.3047	5764.627	5923.9375	0.0	6790.3374	6904.8286	8483.882	7060.245	0.0	6960.4443	0.0	6019.9263	6820.8486	7055.4565	6729.568	6832.335	6772.3047	5764.627	5923.9375	0.0	6790.3374	6904.8286	8483.882	7060.245	
sp|Q9BWF3|RBM4_HUMAN	Q9BWF3	RBM4_HUMAN	RBM4	364	Homo sapiens	1:Experimental evidence at protein level	RNA-binding protein 4	1.0	0.999	13	168	33	168	11	11	9	12	11	11	12	12	9	12	9	13	10	8	8	10	2	3	2	3	2	2	3	2	1	2	2	1	3	2	1	2	11	11	9	12	11	11	12	12	9	12	9	13	10	8	8	10	125887.96	131187.58	112843.58	137247.95	121187.8	116276.44	131414.9	155213.12	133249.16	131316.4	136224.36	105020.31	129791.57	106622.43	135772.25	115986.57	17106.072	16467.793	16870.855	16508.162	16038.816	15551.447	16859.479	17435.584	16827.04	17261.504	16014.542	16432.242	17595.248	16737.232	16302.929	16369.782	
sp|Q9BWJ5|SF3B5_HUMAN	Q9BWJ5	SF3B5_HUMAN	SF3B5	86	Homo sapiens	1:Experimental evidence at protein level	Splicing factor 3B subunit 5	1.0	0.999	3	72	72	72	4	7	3	4	3	4	5	5	4	3	5	6	4	5	5	5	4	7	3	4	3	4	5	5	4	3	5	6	4	5	5	5	4	7	3	4	3	4	5	5	4	3	5	6	4	5	5	5	38684.184	43937.168	43062.684	40752.527	41165.734	30925.805	44284.297	43983.18	28317.777	48177.598	45905.06	44437.184	45951.926	36953.9	48237.94	39429.625	12381.148	14157.403	13985.953	13646.746	13617.431	13966.04	14254.821	14457.148	13327.765	15283.64	15153.866	14625.255	14810.267	14985.941	15931.232	16123.252	
sp|Q9BWS9|CHID1_HUMAN	Q9BWS9	CHID1_HUMAN	CHID1	393	Homo sapiens	1:Experimental evidence at protein level	Chitinase domain-containing protein 1	0.9204	0.9987	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9BWT3|PAPOG_HUMAN	Q9BWT3	PAPOG_HUMAN	PAPOLG	736	Homo sapiens	1:Experimental evidence at protein level	Poly(A) polymerase gamma	0.6322	0.9911	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	842.3142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9BWU0|NADAP_HUMAN	Q9BWU0	NADAP_HUMAN	SLC4A1AP	742	Homo sapiens	1:Experimental evidence at protein level	Kanadaptin	1.0	0.9989	4	9	9	9	0	0	0	1	0	1	0	0	0	1	0	1	1	3	1	0	0	0	0	1	0	1	0	0	0	1	0	1	1	3	1	0	0	0	0	1	0	1	0	0	0	1	0	1	1	3	1	0	10187.0	4044.823	4917.629	0.0	2233.8015	0.0	0.0	5909.351	10929.942	4474.7847	10623.483	10939.109	20774.484	17755.576	7501.622	16878.867	4779.603	6147.16	3722.8108	0.0	3517.9482	0.0	0.0	5600.9507	6108.493	6800.5986	5956.831	6314.5703	5680.074	5527.3228	5857.0376	4058.6953	
