Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_100pg_S1-A3_1_12089.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_100pg_S1-B3_1_12090.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_100pg_S1-C3_1_12091.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_100pg_S1-D3_1_12092.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_100pg_S1-E3_1_12093.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_100pg_S1-F3_1_12094.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_100pg_S1-G3_1_12095.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_100pg_S1-H3_1_12096.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_100pg_S1-A7_1_12097.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_100pg_S1-B7_1_12098.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_100pg_S1-C7_1_12099.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_100pg_S1-D7_1_12100.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_100pg_S1-E7_1_12101.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_100pg_S1-F7_1_12102.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_100pg_S1-G7_1_12103.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_100pg_S1-H7_1_12104.d
Q8WUM4	PDC6I_HUMAN	PDCD6IP	Programmed cell death 6-interacting protein	31	31	5846.14	5330.95	5249.86	5510.34	6033.72	5919.64	5365.59	5083.72	5742.69	5857.44	5923.72	5613.54	5482.11	5892.54	5545.65	5694.27
Q8WUW1	BRK1_HUMAN	BRK1	Protein BRICK1	1	1	1698.03	1178.47	1594.51		1969.76	1570.1	1582.68		2286.18	1619.8	1169.59	2034.43	1377.42	2448.41	1604.02	1350.58
Q8WVJ2	NUDC2_HUMAN	NUDCD2	NudC domain-containing protein 2	2	2	4246.11	3158.93	2872.77	3008.04	4168.61	4638.21	3368.36	3133.41	3479.31	5117.07	4309.72	3651.29	3382.86	4047.3	3946.29	3769.96
Q8WVK2	SNR27_HUMAN	SNRNP27	U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein	2	2		766.507		707.754	1038.21		1331.81	805.363	944.017		1588.22	1030.54	1614.21			978.56
Q8WVM8	SCFD1_HUMAN	SCFD1	Sec1 family domain-containing protein 1	2	2	2108.21	1792.67	1483.6	1740.57	1710.44	1381.35	1414.39	1203.46	1204.08	1788.17	1613.82	1751.02	1381.65	1133.66	1345.29	
Q8WVV9	HNRLL_HUMAN	HNRNPLL	Heterogeneous nuclear ribonucleoprotein L-like	2	2	1533.39	1286.05	998.499	1473.86	925.4	724.444	1172.54	1154.66	939.339	1069.56	1210.82	1534.85	1176.47	835.625	927.459	739.154
Q8WVY7	UBCP1_HUMAN	UBLCP1	Ubiquitin-like domain-containing CTD phosphatase 1	1	1	1710.2	1308.06		484.701	1002.4	839.988	661.642	655.285	1681.08	1270.81	1612.03	1807.02	1389.13	863.847	978.002	1204.92
Q8WW12	PCNP_HUMAN	PCNP	PEST proteolytic signal-containing nuclear protein	6	6	4122.93	3499.04	4040.55	3712.74	3844.36	4010.29	3776.98	3955.51	3801.63	4089.75	3530.4	4076.43	4347.13	4268.7	3962.39	3762.67
Q8WW33	GTSF1_HUMAN	GTSF1	Gametocyte-specific factor 1	6	6	4027.08	3864.78	4309.33	3960.74	3671.36	4354.93	4180.71	3929.46	4049.71	3764.44	3870.97	3902.99	3967.61	3916.83	3229.4	3300.22
Q8WWM7	ATX2L_HUMAN	ATXN2L	Ataxin-2-like protein	13	13	3220.38	2531.4	2934.96	3148.74	3042.68	3157.36	3176.52	2983.07	3094.93	3274.54	2985.37	3018.52	3107.02	3357.91	2906.14	3201.61
Q8WWY3	PRP31_HUMAN	PRPF31	U4/U6 small nuclear ribonucleoprotein Prp31	2	2		444.828	410.222	507.792	467.448	345.148	433.384	598.868	753.19	513.5		518.693	637.955	588.771	417.636	359.223
Q8WX92	NELFB_HUMAN	NELFB	Negative elongation factor B	1	1	708.64	743.962	729.285	714.736	1297.51	613.139		911.261	651.869	630.093		1009.87	774.313	536.762	771.528	949.471
Q8WXF1	PSPC1_HUMAN	PSPC1	Paraspeckle component 1	4	4	2536.24	1548.53	1703.75	2715.01	2088.7	2308.61	1679.09	1647.16	1986.99		1784.66	2317.19	1412.54	1720.59	2449.92	2993.51
Q8WXX5	DNJC9_HUMAN	DNAJC9	DnaJ homolog subfamily C member 9	6	6	3590.69	3754.94	3987.02	3501.22	4298.46	3204.7	3215.03	3178.06	4134.03	3327.14	3670.77	3932.72	3625.18	4009.03	4291.2	3595.98
Q8WYQ5	DGCR8_HUMAN	DGCR8	Microprocessor complex subunit DGCR8	1	1	625.708	995.199		546.152	943.268		694.494	668.465	730.611			999.621		474.818	468.257	605.058
Q8WZA0	LZIC_HUMAN	LZIC	Protein LZIC	5	5	1956.23	1942.81	1883.73	1939.21	2058.46	2154.4	1873.39	1765.16	2032.97	1837.91	2120.53	1654.18	1376.5	2116.22	2089.28	1715.25
Q92499	DDX1_HUMAN	DDX1	ATP-dependent RNA helicase DDX1	13	13	4818.63	5613.16	5256.55	5312.87	5642.31	4864.4	6023.81	4600.7	5379.88	5584.39	5926.71	5298.2	4849.41	5392.96	4923.96	4564
Q92522	H1X_HUMAN	H1-10	Histone H1.10	1	1	927.351		787.87									726.84			716.161	
Q92526	TCPW_HUMAN	CCT6B	Probable T-complex protein 1 subunit zeta-2	1	1		8384.62	9473.1	10017.1			7652.23					9225.42	8502.33			9251.68
Q92541	RTF1_HUMAN	RTF1	RNA polymerase-associated protein RTF1 homolog	2	2			757.03	928.453			1005.45	896.782	638.274	958.645	1228.85	922.885	1125.46	1045.8	998.183	682.992
Q92552	RT27_HUMAN	MRPS27	Small ribosomal subunit protein mS27	2	2	1119.76	813.007	1469.13	879.51	612.88	647.329	650.966	841.996	969.401		750.26		782.979	650.533	560.677	751.18
Q92598	HS105_HUMAN	HSPH1	Heat shock protein 105 kDa	17	16	4155	4127.02	3599.25	3659.2	4505.9	4110.14	3731.52	4233.36	3863.55	4024.79	3907.67	3853.4	3955.98	4154.88	4078.82	3611.21
Q92615	LAR4B_HUMAN	LARP4B	La-related protein 4B	3	3	949.386	1103.38	1322.09	1411.11	1605.28	1344.34	976.141	1104.34	1155.24	1002.53		1710.08	807.619	1283.31	1268.7	1472.77
Q92616	GCN1_HUMAN	GCN1	Stalled ribosome sensor GCN1	15	15	2190.56	1948.2	1828.26	1880.16	1876.89	1983.57	1740.82	2336.4	1827.8	2428.26	1693.85	2256.68	2359.87	1694.86	1907.31	1886.12
Q92621	NU205_HUMAN	NUP205	Nuclear pore complex protein Nup205	2	2	785.299	775.44	936.876			799.204	769.474		597.186	716.365	802.634		775.502	671.034	898.003	362.004
Q92688	AN32B_HUMAN	ANP32B	Acidic leucine-rich nuclear phosphoprotein 32 family member B	6	5	20322.4	18360.4	19274.4	19140.5	16718.6	19567.4	18449.9	20217.4	18902.7	17839.6	17229.8	18153.2	19588.4	18418.1	18671.2	18392.9
Q92734	TFG_HUMAN	TFG	Protein TFG	2	2	4069.8	4593.32	4313.8	4044.66	3743.4	4363.88	4107.08	3819.22	5745.37	4673.03	5390.69	4863.43	4011.3	4918.2	3952.4	4584.27
Q92769	HDAC2_HUMAN	HDAC2	Histone deacetylase 2	1	1	1792.31	1327.38	1456.28	1448.45	1878.69	1471.66	1288.02	1625.36	1094.67	1253.1	1737.87	1976.05	1666.12	1369.69	1476.5	1323.97
Q92804	RBP56_HUMAN	TAF15	TATA-binding protein-associated factor 2N	7	4	20376.4	21872.8	21544.6	22538.1	23112.4	20179.3	20831.4	21432.7	21544.8	20106.7	23020.5	20027.4	22472.6	22659.6	19367.4	21124.5
Q92839	HYAS1_HUMAN	HAS1	Hyaluronan synthase 1	1	1		8932.6	11212.7	9998.06	12568.3	10657.2	9272.08	12771.7				8248.52	6584.05	5828.1	10397.4	7419.23
Q92841	DDX17_HUMAN	DDX17	Probable ATP-dependent RNA helicase DDX17	14	14	5226.58	5211.74	4159.61	4778.65	5541.44	5646.97	4805.34	5279.22	4834.63	4796.64	4937.86	4465.76	4809.23	5147.69	4874.46	4839.35
Q92878	RAD50_HUMAN	RAD50	DNA repair protein RAD50	8	8	1220.94	1448.78	1491.86	1670.87	1603.48	1701.71	1623.74	1198.76	1460.7	1555.82	1511.23	1735.83	1647.79	1645.13	1765.66	1563.17
Q92879	CELF1_HUMAN	CELF1	CUGBP Elav-like family member 1	3	2	1909.82	1614.75	1617.72	1783.52	1992.27	2043.83	1533.5	1614.56	1919.81	2188.67	2487.18	2001.58	2043.84	2072.84	2308.13	2203.73
Q92882	OSTF1_HUMAN	OSTF1	Osteoclast-stimulating factor 1	1	1		696.017		588.009	896.146	883.885				651.636		532.785		924.193	454.731	
Q92890	UFD1_HUMAN	UFD1	Ubiquitin recognition factor in ER-associated degradation protein 1	3	3	1597.2	1691.41	1463.34	1890.5	1887.65	1653.41	2056.43	1824.14	1453.35	1348.61	1651.65	2361.78	1972.5	1803.9	1781.51	1788.7
Q92900	RENT1_HUMAN	UPF1	Regulator of nonsense transcripts 1	9	9	2153.35	2076.04	2252.96	2700.85	2301.42	2014.78	2197.87	2240.07	1856.48	2079.66	1997.7	1930.32	1950.77	1923.42	2211.51	1991.3
Q92917	GPKOW_HUMAN	GPKOW	G-patch domain and KOW motifs-containing protein	2	2	795.201	1025.96	1005.23	883.229	1161.65	1309.66	1025.31	702.818	1423.48	1252.87		907.056	1176.19	1032.92	1074.09	1328.07
Q92922	SMRC1_HUMAN	SMARCC1	SWI/SNF complex subunit SMARCC1	6	4	2807.41	2756.66	3054.28	2962.25	2865.33	3286.68	3514.98	2715.08	3600.43	3702.76	3847.68	2943.21	3048.04	3544.75	1867.97	2587.85
Q92945	FUBP2_HUMAN	KHSRP	Far upstream element-binding protein 2	11	11	11523.5	10541.7	10940	10699.9	10713.6	11030.1	10371.5	11080.6	10339.8	9682.64	10765.7	9693.84	9421.07	9686.24	8645.61	9340
Q92973	TNPO1_HUMAN	TNPO1	Transportin-1	7	5	2177.45	1745.34	2072.4	1704.25	1500.94	2033.68	2011.09	1928.82	2235.18	1911.02	1634.29	1855.2	1557.1	1946.21	1654.61	1528.92
Q92974	ARHG2_HUMAN	ARHGEF2	Rho guanine nucleotide exchange factor 2	2	2	1864.47	1020.7	1906.18	1373.48	1864.88	1747.83	2183.61	1869.77	1361.86	2007.69	1871.66	1720.11	1927.59	2104.67	2524.58	1798.01
Q92979	NEP1_HUMAN	EMG1	Ribosomal RNA small subunit methyltransferase NEP1	1	1	793.926	424.425			715.629	909.833			922.632	643.165	974.741	686.725	941.505	946.69	521.27	743.414
Q93009	UBP7_HUMAN	USP7	Ubiquitin carboxyl-terminal hydrolase 7	6	6	1801.37	2126.59		1464.33	2093.23	2046.95	1479.9	2012.51	2004.78	1837.41	2060.79	1748.66	1748.05	2365.74	1762.98	2059.35
Q93045	STMN2_HUMAN	STMN2	Stathmin-2	1	1	51130.9	53355.8	53725	54030.8	54893.5	51645.1	49721.7	46203.3	50330.1	43155.7	46776			39562	46280.3	46713.2
Q969G3	SMCE1_HUMAN	SMARCE1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1	5	5	1573.78	1437.14	1387.52	1281.37	1071.1	1411.95	1328.26	1288.2	1352.47	1466.67	1154.18	1370.13	1612.56	1177.15	1429.09	1274.52
Q969H8	MYDGF_HUMAN	MYDGF	Myeloid-derived growth factor	3	3	5222.21	4876.29	5417.08	4959.31	4865.27	5043.66	5847.11	5749.58	5790.3	4317.01	5833.38	5347.22	4420.63	5447.15	4764.12	4921.24
Q969S3	ZN622_HUMAN	ZNF622	Cytoplasmic 60S subunit biogenesis factor ZNF622	2	2	514.973	768.304	744.885	687.852	963.177	840.165	704.46	998.334	908.525	876.575	1460.7	886.354	587.34	856.553	652.055	657.921
Q969T4;Q96LR5	UB2E2_HUMAN;UB2E3_HUMAN	UBE2E2;UBE2E3	Ubiquitin-conjugating enzyme E2 E3	1	0		488.366		914.598	590.776	568.319	717.332	748.498			1027.86		478.254	650.115		
Q969T9	WBP2_HUMAN	WBP2	WW domain-binding protein 2	2	2	1220.65	1061.24	1533.34	1462.06	1742	1312.02	1870.81	1207.61	1329.42	1332.86	1010.98	1166.41	1186.85		1111.98	1057.82
Q96A08	H2B1A_HUMAN	H2BC1	Histone H2B type 1-A	5	0	114962	119038	110888	114563	105347	110557	108219	121063	118023	98692.5	101975	109744	94043.2	87046.5	101881	93534.9
Q96A49	SYAP1_HUMAN	SYAP1	Synapse-associated protein 1	3	3	2585.19	2562.35	2722.29	2795.04	2644.77	3284	3073.73	2664.82	2598.65	2397.88	2718.32	3198.74	2889.8	2293.81	2789.65	2767.38
Q96AE4	FUBP1_HUMAN	FUBP1	Far upstream element-binding protein 1	17	12	7127.7	7119.84	6749.93	7223.25	7135.95	6128.45	6602.56	6563.56	6453.86	7005.87	6446.36	6329.45	7134.02	6757.4	6464.67	6470.45
Q96AG4	LRC59_HUMAN	LRRC59	Leucine-rich repeat-containing protein 59	4	4	1881.99	1725.59	1760.02	2044.66	1973.58	1843.53	1761.01	1821.11	2172.58	1698.43	1887.34	2534.9	1859.72	2112.93	2158.13	1713.15
Q96AT1	K1143_HUMAN	KIAA1143	Uncharacterized protein KIAA1143	1	1	2793.72	1700.27	2485.96	1365.23	1352.34	1670.58	2402.95	1897.92	1917.48	1738.26	1599.83	1437.37	1604.72	1960.2	2931.22	1595.31
Q96AT9	RPE_HUMAN	RPE	Ribulose-phosphate 3-epimerase	2	1			936.361	681.747			692.489			1440.66	771.607		707.935			
Q96B26	EXOS8_HUMAN	EXOSC8	Exosome complex component RRP43	2	2	1797.35	2117.05	2198.23	1665.48	2168.89	1634.59	1715.65	1803.78	2213.48	2413.08	1852.9	2090.64	2077.5	2340.68	2077.96	1710.95
Q96BP3	PPWD1_HUMAN	PPWD1	Peptidylprolyl isomerase domain and WD repeat-containing protein 1	2	2		542.643			458.239		525.478			529.179	651.827	726.605	442.79	709.771	732.194	503.024
Q96BR5	COA7_HUMAN	COA7	Cytochrome c oxidase assembly factor 7	1	1	1844.62	2054.18	1409.66	1882.67	2439.44			1750.89	1496.74			1208.89	1033.41	1936.75	1400.6	1426.98
Q96C01	F136A_HUMAN	FAM136A	Protein FAM136A	2	2	2389.45	1645.58	2016.03	1769.91	2406.61	2068.56	2020.64	2008.39	2551.76	1854.55	1868.36	2610.31	2404.51	1763.19	2362.61	2039.9
Q96C19	EFHD2_HUMAN	EFHD2	EF-hand domain-containing protein D2	4	4	1650.98	1343.14	1398.22	1255.47	1410.62	1625.58	1551.15	1424.43	1492.18	1379.35	1399.08	1295.1	1179.04	1420.56	1172.67	1178.79
Q96C23	GALM_HUMAN	GALM	Galactose mutarotase	2	2		771.704	1781.05	1266.57	1912.8	1557.54	1777.39	1524.93	1254.2	581.449	610.201	1189.14	1690.78	718.917	1448.73	
Q96C36	P5CR2_HUMAN	PYCR2	Pyrroline-5-carboxylate reductase 2	9	8	3088.72	3162.51	3213.37	3069.12	3408.11	2615.26	3158.88	3294.29	2970.62	3118.8	2851.36	3033.27	3126.1	2760.87	2905.15	2759.72
Q96CN7	ISOC1_HUMAN	ISOC1	Isochorismatase domain-containing protein 1	2	2	808.822	1244.16	1302.26	1160.88	2064.65	2091.8	2192.1	1533.68	1639.07	1097.12	1228.55	1645.98	1576.56		1436.47	
Q96CT7	CC124_HUMAN	CCDC124	Coiled-coil domain-containing protein 124	3	3	2463.79	2344.92	2225.93	2477.49	2901.1	2459.23	2841.44	2539.48	3071.7	3183.47	2889.42	2800.09	2806.22	2664.3	2728.95	1913.99
Q96CW1	AP2M1_HUMAN	AP2M1	AP-2 complex subunit mu	4	4	3731.32	2258.13	1694.44	2680.16	2995.74	1849.94	2637.61	3133.45	2269.28	2677.5	2941.96	1849.67	2102.49	2433.38	1583.06	2083.15
Q96DA6	TIM14_HUMAN	DNAJC19	Mitochondrial import inner membrane translocase subunit TIM14	1	1	1604.09	1361.54	1617.65	952.246	2117.05	1692.82	1393.5	1290.87	1011.31	941.727	1567.28	1505.15	338.403	945.512	1079.03	1316.27
Q96DB5	RMD1_HUMAN	RMDN1	Regulator of microtubule dynamics protein 1	1	1	848.291		693.545	486.342												
Q96DG6	CMBL_HUMAN	CMBL	Carboxymethylenebutenolidase homolog	7	7	3716.2	3751.74	3100.15	3973.57	3720.44	3116.4	3142.93	3069.62	3798.83	3302.28	2714.83	2962.77	2928.67	2567.48	2889.44	2778.98
Q96DI7	SNR40_HUMAN	SNRNP40	U5 small nuclear ribonucleoprotein 40 kDa protein	3	3	2866.87	2358.54	1372.45	2722.75	1883.25	2398.63	1276.97	1638.37	1755.53	2390.7	2055.02	1895.68	2328.89	1941.03	1424.17	
Q96EP5	DAZP1_HUMAN	DAZAP1	DAZ-associated protein 1	2	2	2726.56	3393.68	2493.42	3176.36	2946.78	2646.95	3163.95	2362.25	2578.39	1814.13	2145.41	2965.2	2924.57	2639.58	2761.84	3635.76
Q96EX1	SIM12_HUMAN	SMIM12	Small integral membrane protein 12	1	1						921.87			1860.49	1253.02	1042.17		1446.23	816.878	714.291	949.384
Q96EY1	DNJA3_HUMAN	DNAJA3	DnaJ homolog subfamily A member 3, mitochondrial	3	3	1401.73	1792.31	1391.29	1492.63	1969.55		1932.32		1930.9	1607.43	1884.54	1551.97	1375.56	1511.08	1556.23	1507.14
Q96FJ2	DYL2_HUMAN	DYNLL2	Dynein light chain 2, cytoplasmic	1	1	3617.03	3234.4	3216.84	2727.34	1553.48	1936.25	1920.35	2451.8	2578.24	2793.6	2320.55	2740.91	2990.78	3549.5	2490.65	2881.23
Q96FS4	SIPA1_HUMAN	SIPA1	Signal-induced proliferation-associated protein 1	2	2					596.921	573.738	554.637	545.575		574.882	748.934	766.354	540.38	677.762		817.436
Q96FW1	OTUB1_HUMAN	OTUB1	Ubiquitin thioesterase OTUB1	3	3	1808.38	1732.28	2013.03	2204.58	2089.85	1581.62	1622.75	2314.38	1589.25	1989.72	1656.62	1988.16	1762.16	1674.11	1356.65	2146.08
Q96G03	PGM2_HUMAN	PGM2	Phosphopentomutase	7	7	2035.93	1948.61	2011.04	1998.35	1806.63	2079.86	1653.11	2547.37	2326.54	2375.46	2002.2	2290.14	2155.72	2269.46	2161.21	1719.28
Q96GA3	LTV1_HUMAN	LTV1	Protein LTV1 homolog	6	6	1357.15	1384.04	1333.77	1840.13	1539.77	1633.41	1528.17	1378.67	1403.18	1335.58	1505.43	1559.75	1366	1549.35	1548.56	1655.47
Q96GG9	DCNL1_HUMAN	DCUN1D1	DCN1-like protein 1	1	1		690.335	576.039	372.195			1306.69	1052.89		762.265			515.151		851.238	560.382
Q96GQ7	DDX27_HUMAN	DDX27	Probable ATP-dependent RNA helicase DDX27	4	4	1669.95	2137.4	1991.92	1545.96	2639.65	1582.69	1856.91	1506.62	1551.9	1514.94	2139.31	1414.42	1361.96	1399.91	1207.22	1681.08
Q96GU1	PAGE5_HUMAN	PAGE5	P antigen family member 5	3	3	8364.31	8513.85	7434.67	7734.84	8712.14	7566.71	9224.2	7095.44	8646.82	8754.67	7989.66	8117.05	9193.16	7675.3	7372.02	9378.18
Q96GX2	A7L3B_HUMAN	ATXN7L3B	Ataxin-7-like protein 3B	1	1	2191.23	1756.88	1820	1971.3		1653.53	1371.23	1907.78	2147.29	2020.5	1995.8	1190.13	1181.34	1711.33	1597.03	1794.77
Q96GX9	MTNB_HUMAN	APIP	Methylthioribulose-1-phosphate dehydratase	1	1	1730.49		1259.8	990.371	1629.25		1480.23	1530.77			1436.24			824.02	1182.24	1527.51
Q96HC4	PDLI5_HUMAN	PDLIM5	PDZ and LIM domain protein 5	6	6	1282.85	1141.66	1119.45	1589.09	1160.78	1360.67	1029.8	1090.07	1125.7	1418.03	1057.24	1546.3	1338.27	1316.92	1030.23	1560.75
Q96HE7	ERO1A_HUMAN	ERO1A	ERO1-like protein alpha	1	1	1048.03	946.314		775.474							1017.85		904.965	1060.01	970.104	
Q96HR9	REEP6_HUMAN	REEP6	Receptor expression-enhancing protein 6	2	2	4000.51	2943.88	2470.24	1398.48	1889.89			3623.08	2131.02	2029.52		1606.4	2952.39	2873.4	3193.02	1677.54
Q96HS1	PGAM5_HUMAN	PGAM5	Serine/threonine-protein phosphatase PGAM5, mitochondrial	5	5	4842.62	5920.16	4924.33	4888.56	5951.41	5750.22	6339.11	4731.68	4913.37	3960.85	5558.19	4900.38	4716.9	5074.92	4273.02	5183.07
Q96I24	FUBP3_HUMAN	FUBP3	Far upstream element-binding protein 3	5	5	1775.43	1241.98	1365.52	1447.92	1479.3	1727.99	1898.81	1526.7	1762.48	1711.41	1725.47	1630.79	1469.22	1511.76	1300.69	2050.15
Q96I25	SPF45_HUMAN	RBM17	Splicing factor 45	5	5	3028.32	3185.61	2894.54	2562.85	3116.53	2427.2	3240.59	3270.53	2711.36	2816.76	3663.76	3508.11	3389.24	3356.53	3985.66	2694.88
Q96I99	SUCB2_HUMAN	SUCLG2	Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial	5	5	1025.82	1337.7	1153.15	1880.38	1540.43	1277.18	940.609	1433.8	1611.03	1068.73	1434.14	1276.99	1357.06	1068.38	1156.66	1530.2
Q96IU4	ABHEB_HUMAN	ABHD14B	Putative protein-lysine deacylase ABHD14B	1	1	2768.6	2574.59	2467.79	2070.44	2799.33	2442.04	2225.01	2829.48	2406.57	2769.08	2730.41	2596.4	2610.32	2992.07	2968.18	
Q96IX5	ATPMK_HUMAN	ATP5MK	ATP synthase F(0) complex subunit k, mitochondrial	2	2			2423.18	1536.9	1958.59	1399.09	1216.65	1525.46	1852.42	1146.58	1381.48		1715.19	1222.36	1835.59	
Q96IZ7	RSRC1_HUMAN	RSRC1	Serine/Arginine-related protein 53	1	1		966.315		833.904				836.807	1832.63	967.301	1010.47	1228.05				1422.79
Q96J01	THOC3_HUMAN	THOC3	THO complex subunit 3	3	3	2678.34	2404.84	2407.12	1943.12	2399.24	2405.66	3231.54	2714.52	2836.09	2344.85	2774.38	2997.78	2253.77	2484.68	2653.92	2193.57
Q96JB3	HIC2_HUMAN	HIC2	Hypermethylated in cancer 2 protein	2	2		963.986		1255.91	1318.89	1028.33	1342.14	1052.78	1441.49	1249.99	859.11	1305.81	1425.35	961.426	1080.73	1205.88
Q96K17	BT3L4_HUMAN	BTF3L4	Transcription factor BTF3 homolog 4	3	3	4747.7	3104.7	3002.49	2884.93	3303.55	2772.23	3672	2779.93	2279.52	3646.12	2554.76	3501.24	3147.76	3004.09	3260.08	3168.52
Q96KB5	TOPK_HUMAN	PBK	Lymphokine-activated killer T-cell-originated protein kinase	3	3	2377.81	2131.03	2248.69	2329.07	2385.77	2970.76	3063.65	2842.07	2195.07	2559.25	2995.27	2390.41	2549.23	2566.97	1801.21	2262.48
Q96KP4	CNDP2_HUMAN	CNDP2	Cytosolic non-specific dipeptidase	5	5	2257.42	1878.68	1783.77	2260.12	2357.24	2590.35	2445.56	1850.19	1870.13	1738.86	2448.66	1813.48	1799.66	2342.07	1912.36	1697.38
Q96KR1	ZFR_HUMAN	ZFR	Zinc finger RNA-binding protein	2	2					1991.27	1707.93	1420.22			1820.85	1525.16	1422.57	2206.79		1693.16	1392.53
Q96M27	PRRC1_HUMAN	PRRC1	Protein PRRC1	2	2	1628.61	1724.52	2136.65	1248.95	2515.54	2408.01	2029.93	1984.78	1239.02	2037.48	1534.61	1593.74	1405.31	1771.28	1435.4	2531.73
Q96MU7	YTDC1_HUMAN	YTHDC1	YTH domain-containing protein 1	1	1				367.408	692.268				505.872		846.409	608.941		439.011	513.418	666.506
Q96MW1	CCD43_HUMAN	CCDC43	Coiled-coil domain-containing protein 43	2	2	672.277	800.987		940.189		365.465	606.648	341.578	653.393	662.742	1201.72		624.883	1332.35	930.178	550.39
Q96NC0	ZMAT2_HUMAN	ZMAT2	Zinc finger matrin-type protein 2	1	1			1333.55	804.476	1239.62		1294.32	1566.2	2095.37		1741.37				1288.85	1448.27
Q96P11	NSUN5_HUMAN	NSUN5	28S rRNA (cytosine-C(5))-methyltransferase	1	0		673.727		733.532						884.573		1382.14			753.275	1204.16
Q96PK6	RBM14_HUMAN	RBM14	RNA-binding protein 14	10	10	4427.08	4228.79	3842.45	4245.11	3911.38	3893.81	3453.03	3810.78	4038.25	4463.07	4443.18	4207.47	3663.95	3845.37	4069.93	3993.16
Q96PU8	QKI_HUMAN	QKI	KH domain-containing RNA-binding protein QKI	2	2	1656.22	1232.39	1255.16	1256.8	1337.84		1189.95	1410.19	1418.53	1276.86	1964.03	750.788	938.903	1020.79	1156.59	835.493
Q96PZ0	PUS7_HUMAN	PUS7	Pseudouridylate synthase 7 homolog	4	4	1488.83	828.629	948.019	1565.74	1454.35	1277.39	1353.33	1840.53	704.848	1366.16	1061.04	1050	953.136	887.621	750.816	
Q96Q11	TRNT1_HUMAN	TRNT1	CCA tRNA nucleotidyltransferase 1, mitochondrial	1	1		478.237													291.395	
Q96QK1	VPS35_HUMAN	VPS35	Vacuolar protein sorting-associated protein 35	3	3	1728.84	2227.89	1910.42	2119.51	2110.43	1513.54	1585.04		1640.81	1545.49	1841.73	1804.07	1438.5	1855.27	2037.47	1855.02
Q96R06	SPAG5_HUMAN	SPAG5	Sperm-associated antigen 5	2	2		524.459		484.294	633.734		429.694	456.301	824.957				410.633	582.66	531.191	
Q96RP9	EFGM_HUMAN	GFM1	Elongation factor G, mitochondrial	5	5	1784.83	1528.71	1297.32	1176.17	1600.91	1536.77	1497.08	1515.43	1669.29	1282.79	1856.58	1661.01	1261.19	1746.12	1472.68	1220.08
Q96RS6	NUDC1_HUMAN	NUDCD1	NudC domain-containing protein 1	1	1	898.015	839.328	1173.21	829.27		755.374	1365.77	499.669	889.127	668.253		444.646	888.597	420.603	486.805	989.013
Q96S59	RANB9_HUMAN	RANBP9	Ran-binding protein 9	1	1				837.032			1026.24						767.407			
Q96SI9	STRBP_HUMAN	STRBP	Spermatid perinuclear RNA-binding protein	2	2		543.589		459.795		1108.65					1394.45		566.247	1235.85	535.96	
Q96ST3	SIN3A_HUMAN	SIN3A	Paired amphipathic helix protein Sin3a	2	2	825.842				1038.52		408.398			860.13	1609.21		769.852	731.465	742.612	
Q96T37	RBM15_HUMAN	RBM15	RNA-binding protein 15	2	2	1619.41	788.447	669.315				704.452		807.659	1544	837.448	891.811	945.445	891.408	891.332	
